id,years_active,years_plus,gdppc,colony_bool,prim_meth,sec_defect,regime_support,repression,camp_support,camp_size,sdirect,indiscrim,cold_war,pi_education,pi_soc_welfare,pi_trad_media,pi_new_media,pi_police,pi_armed_wing,pi_courts,pi_pol_party,any_pi,in_media,failure,success
150,24,25,3637.6256,1,1,1,0,3,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0
150,25,26,3790.7788,1,1,0,0,3,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0
150,26,27,3928.0144,1,1,0,0,3,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0
150,27,28,3852.6327,1,1,0,0,3,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0
150,28,29,3917.0886,1,1,0,0,3,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0
150,29,30,4033.5609,1,1,0,0,3,0,2,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0
150,30,31,4090.2183,1,1,0,0,3,0,2,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0
150,31,32,4181.3757,1,1,0,1,3,0,2,0,0,0,1,1,1,1,1,0,1,1,1,2,0,0
150,32,33,4333.2138,1,1,0,1,3,0,2,0,0,0,1,1,1,1,1,0,1,1,1,2,0,0
150,33,34,4562.5027,1,1,0,1,3,0,2,0,0,0,1,1,1,1,1,0,1,1,1,2,0,0
150,34,35,4721.0007,1,1,0,1,3,0,2,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0
150,35,36,4908.6169,1,1,0,1,3,0,2,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0
150,36,37,5172.6619,1,1,0,0,3,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0
150,37,38,5328.6824,1,1,0,1,3,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0
150,38,39,5338.3062,1,1,0,1,3,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
150,39,40,5694.0467,1,1,0,1,3,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
150,40,41,5851,1,1,0,1,3,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
150,41,42,6144,1,1,0,1,3,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
150,42,43,6472,1,1,0,1,3,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0
151,1,2,865.9134,1,0,0,1,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
151,2,3,785.2636,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
152,1,2,1817.7495,1,0,1,0,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
152,2,3,1820.3046,1,0,1,0,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
152,3,4,1851.0375,1,0,1,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
152,4,5,1924.0884,1,0,1,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
152,5,6,1977.2856,1,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,6,7,2025.8649,1,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1
153,1,2,NA,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
153,2,3,NA,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
153,3,4,NA,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
153,4,5,NA,1,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
153,5,6,NA,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
153,6,7,1200,1,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
154,1,2,2080,1,1,0,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
154,2,3,1855,1,1,0,0,3,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
154,3,4,1784,1,1,0,0,3,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
154,4,5,1631,1,1,0,0,3,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
154,5,6,1527,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
156,1,2,NA,0,1,0,1,3,1,1,0,1,1,1,1,1,0,1,0,0,1,1,2,0,0
156,2,3,NA,0,1,0,1,3,1,1,0,1,1,1,1,1,0,1,0,0,1,1,2,0,0
156,3,4,NA,0,1,0,1,3,1,1,0,1,1,1,1,1,0,1,0,0,1,1,2,0,0
156,4,5,NA,0,1,0,1,3,1,2,0,1,1,1,1,1,0,1,0,0,1,1,2,0,0
156,5,6,NA,0,1,0,1,3,1,3,0,1,1,1,1,1,0,1,0,0,1,1,2,0,0
156,6,7,NA,0,1,1,1,3,1,3,0,1,1,1,1,1,0,1,0,0,1,1,2,0,0
156,7,8,NA,0,1,0,1,3,1,3,0,1,1,1,1,1,0,1,0,0,1,1,2,0,0
156,8,9,NA,0,1,0,1,3,1,3,0,1,1,1,1,1,0,1,0,0,1,1,2,1,0
157,1,2,618,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
157,2,3,626,1,0,0,0,3,0,2,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0
158,1,2,1773,1,0,0,0,3,0,3,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
158,2,3,1759.0035,1,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,3,4,1793.9401,1,0,0,0,3,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
158,4,5,1817.7495,1,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
158,5,6,1820.3046,1,0,0,0,3,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,6,7,1851.0375,1,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
159,1,2,5793.6598,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
159,2,3,6262.9824,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,3,4,7029.5705,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,4,5,8049.3954,0,0,1,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
160,1,2,932,1,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
160,2,3,1027,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
160,3,4,1097,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
160,4,5,1165,1,1,0,0,3,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
160,5,6,1232,1,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
160,6,7,1270,1,1,0,0,3,0,NA,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
160,7,8,1333,1,1,0,0,3,0,2,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
160,8,9,1395,1,1,0,0,3,0,2,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
160,9,10,1333,1,1,0,0,3,0,2,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
160,10,11,1412,1,1,0,0,3,0,2,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0
160,11,12,1411,1,1,0,0,3,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0
160,12,13,1458,1,1,0,0,3,0,2,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
161,1,2,2240,1,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
161,2,3,2190,1,1,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0
161,3,4,2067,1,1,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
161,4,5,2128,1,1,0,0,3,0,NA,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0
161,5,6,2107,1,1,0,1,3,0,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
161,6,7,2004,1,1,0,0,3,0,NA,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0
162,1,2,2298.4566,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
162,2,3,2263.0926,1,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
162,3,4,2280.788,1,1,0,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
162,4,5,2312.8426,1,1,0,NA,3,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0
163,1,2,2077,1,0,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,2,1,0
164,1,2,7012,0,1,0,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0
164,2,3,7519,0,1,0,1,3,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0
164,3,4,7957,0,1,0,1,3,1,1,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0
164,4,5,8388,0,1,0,1,3,1,1,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0
164,5,6,8705,0,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0
164,6,7,9306,0,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0
164,7,8,10117,0,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0
164,8,9,10587,0,1,0,1,3,1,1,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0
164,9,10,11046,0,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,0,0,1,2,0,0
164,10,11,11639,0,1,0,1,3,1,2,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
164,11,12,11552,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,12,13,11073,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,13,14,11308,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
164,14,15,11832,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
164,15,16,12463,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,16,17,13012,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,17,18,13040,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,18,19,13061,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,19,20,12511,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,20,21,12428,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,21,22,13201,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,22,23,13345,0,1,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,23,24,14304,0,1,0,1,3,1,1,0,NA,1,0,0,0,0,0,0,0,1,1,1,0,0
164,24,25,14870,0,0,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,25,26,15701,0,0,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
164,26,27,16332,0,0,0,1,3,1,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,27,28,16799,0,0,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,28,29,17332.1806,0,0,0,1,3,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
164,29,30,18290.7323,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,30,31,19278.6267,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,31,32,20213.1143,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,32,33,21267.3769,0,1,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,33,34,21856.0174,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,34,35,23069.0273,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,35,36,24586.2218,0,1,0,1,3,1,5,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,36,37,26186.2996,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,37,38,27392.4588,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,38,39,29517.0484,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,39,40,30218.0131,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,40,41,30688.1011,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,41,42,32110.837,0,1,0,1,3,1,3,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,42,43,32013.5409,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0
164,43,44,32195.1606,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
164,44,45,32511.1143,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0
164,45,46,32604.0901,0,1,0,1,3,1,2,0,1,0,0,0,1,0,0,0,1,1,1,2,0,0
164,46,47,32648.1044,0,1,0,1,3,NA,2,0,1,0,0,0,1,0,0,0,1,1,1,2,0,0
164,47,48,33195.4428,0,1,0,1,3,0,2,0,1,0,0,0,0,1,0,0,1,1,1,2,0,0
164,48,49,33981,0,1,0,1,3,0,2,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0
164,49,50,34395,0,1,0,1,3,1,2,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0
164,50,51,34736,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
165,1,2,3818,1,1,0,1,3,1,2,0,0,1,0,0,1,0,0,0,0,0,1,2,1,0
166,1,2,2326,1,1,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
167,1,2,765,1,1,0,1,3,1,1,0,0,1,1,0,1,0,0,0,1,0,1,2,0,0
167,2,3,771,1,1,0,1,3,1,2,1,NA,1,1,0,1,1,0,0,1,1,1,1,0,0
167,3,4,779,1,1,0,1,3,1,2,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0
167,4,5,787,1,1,NA,1,3,1,2,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0
167,5,6,794,1,1,NA,1,3,1,2,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0
167,6,7,802,1,1,NA,1,3,1,2,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
167,7,8,810,1,1,NA,1,3,1,2,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
167,8,9,818,1,1,NA,1,3,1,2,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
167,9,10,826,1,1,NA,1,3,1,2,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
167,10,11,834,1,1,NA,1,3,1,2,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
167,11,12,842,1,1,NA,1,3,1,2,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
167,12,13,850,1,1,NA,1,3,1,2,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
167,13,14,875,1,1,NA,1,3,1,2,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
167,14,15,886,1,1,NA,1,3,1,2,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
167,15,16,944,1,1,NA,0,3,1,2,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0
167,16,17,958,1,1,0,0,0,1,NA,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0
167,17,18,999,1,1,NA,0,2,1,3,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1
168,1,2,707.2971,1,1,0,1,3,1,2,0,1,0,1,0,0,0,0,0,1,0,1,2,0,1
169,1,2,3837,1,0,0,1,3,1,5,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
169,2,3,3469,1,0,1,1,3,0,4,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
169,3,4,3135,1,0,1,1,3,0,3,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
169,4,5,3161,1,0,1,1,3,0,5,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1
170,1,2,7911,1,1,1,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
171,1,2,6881,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
172,1,2,7058,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
173,1,2,9397,0,0,0,1,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
174,1,2,2832.7034,0,1,1,1,3,0,2,0,1,0,0,0,1,0,0,0,1,1,1,2,0,0
174,2,3,2482.4136,0,1,NA,1,3,1,2,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0
174,3,4,1928.3185,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
174,4,5,1666.184,0,1,NA,1,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
174,5,6,1559.5212,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
174,6,7,1552.6324,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0
175,1,2,1714,0,1,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
175,2,3,1678,0,1,NA,1,3,1,1,0,NA,1,0,0,0,0,0,0,1,0,1,0,0,0
175,3,4,1722,0,1,1,1,3,1,1,0,NA,1,0,0,0,0,0,0,1,0,1,0,0,0
175,4,5,2788,0,1,1,1,3,1,1,0,NA,1,0,0,0,0,0,0,1,0,1,0,0,0
175,5,6,4932,0,1,NA,1,3,1,1,0,NA,1,0,0,0,0,0,0,1,0,1,0,0,0
175,6,7,6028,0,1,NA,1,3,1,1,0,NA,1,1,0,0,0,0,0,1,0,1,0,0,0
175,7,8,6056,0,1,1,1,3,1,1,0,NA,1,1,0,0,0,0,0,1,0,1,1,0,0
175,8,9,5923,0,1,NA,1,3,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
175,9,10,6271,0,1,NA,1,3,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
175,10,11,5227,0,1,NA,1,3,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
175,11,12,5644,0,1,NA,1,3,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
175,12,13,6802,0,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0
175,13,14,7328,0,1,0,1,3,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0
176,1,2,2225,1,1,1,1,3,0,NA,1,1,1,0,0,1,1,0,0,1,0,1,2,0,0
176,2,3,2128,1,1,1,1,3,1,NA,1,1,1,1,0,1,1,0,0,1,0,1,2,0,0
176,3,4,2200,1,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,1,0,1,2,0,0
176,4,5,2407,1,1,0,1,3,1,1,0,1,1,1,0,1,1,0,0,1,0,1,2,0,0
176,5,6,2544,1,1,0,1,3,1,NA,1,1,1,1,0,1,1,0,0,1,0,1,2,0,0
176,6,7,2646,1,1,0,1,3,1,NA,0,1,1,1,0,1,1,0,0,1,0,1,2,0,0
176,7,8,2753,1,1,0,1,3,1,NA,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
176,8,9,2665,1,1,0,1,3,1,NA,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
176,9,10,2695,1,1,0,1,3,1,1,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
176,10,11,2818,1,1,0,1,3,1,1,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
176,11,12,2754,1,1,0,1,3,1,1,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
176,12,13,2729,1,1,0,1,3,1,0,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
176,13,14,2852,1,1,0,1,3,1,1,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
176,14,15,2727,1,1,0,1,3,1,1,0,1,1,1,0,1,1,1,0,1,0,1,2,0,1
177,1,2,4565,0,0,0,1,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
178,1,2,11792,0,1,1,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
178,2,3,12302,0,1,1,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
178,3,4,12859,0,1,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0
179,1,2,12734,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0
179,2,3,12374,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
179,3,4,10537.4103,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0
179,4,5,9838.6149,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
180,1,2,1467.3888,1,1,1,1,3,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
180,2,3,1354.9682,1,1,1,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0
180,3,4,1405.1628,1,1,1,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0
180,4,5,1500.2092,1,1,1,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0
180,5,6,1383.1081,1,1,1,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0
180,6,7,1060.5624,1,1,1,1,3,1,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0
180,7,8,885.2984,1,1,1,1,3,1,2,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0
180,8,9,882.7293,1,1,1,1,3,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0
180,9,10,814.1233,1,1,1,1,3,1,2,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0
180,10,11,828.7939,1,1,1,1,3,1,2,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0
180,11,12,923.0458,1,1,1,1,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0
180,12,13,1101.7504,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0
181,1,2,1937,1,1,1,1,3,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
181,2,3,1945,1,1,1,1,3,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
181,3,4,1940,1,1,0,1,3,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
181,4,5,1852,1,1,0,1,3,1,2,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
181,5,6,1694,1,1,0,1,3,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
181,6,7,1629,1,1,0,1,3,1,2,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0
181,7,8,1466,1,1,0,1,3,1,2,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0
181,8,9,1479,1,1,0,1,3,1,2,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0
181,9,10,1562,1,1,0,1,3,1,2,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0
181,10,11,1701,1,1,0,1,3,1,2,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0
181,11,12,1776,1,1,0,1,3,1,2,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0
181,12,13,1776,1,1,0,1,3,1,2,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0
181,13,14,1719.0991,1,1,0,1,3,1,2,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0
181,14,15,1482.4166,1,1,0,1,3,1,2,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0
182,1,2,4264,1,1,0,1,3,1,NA,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,2,3,4286,1,1,0,1,3,1,NA,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,3,4,4383,1,1,0,1,3,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,4,5,4438,1,1,0,1,3,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,5,6,4581,1,1,0,1,3,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,6,7,4744,1,1,0,1,3,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,7,8,4932,1,1,0,1,3,0,NA,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,8,9,5091,1,1,0,1,3,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,9,10,5348,1,1,0,1,3,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,10,11,5577,1,1,0,1,3,0,NA,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,11,12,5767,1,1,0,1,3,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,12,13,5772,1,1,0,1,3,0,NA,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,13,14,5918,1,1,0,1,3,0,NA,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,14,15,6046,1,1,0,1,3,0,NA,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,15,16,6443,1,1,0,1,3,0,NA,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,16,17,6658,1,1,0,1,3,0,NA,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0
182,17,18,6786,1,1,0,1,3,0,0,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
182,18,19,6782,1,1,1,1,3,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0
182,19,20,6698,1,1,0,1,3,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
182,20,21,6655,1,1,0,1,3,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0
182,21,22,6741,1,1,0,1,3,0,2,0,1,1,1,0,1,1,1,0,1,0,1,2,0,0
182,22,23,6809,1,1,0,1,3,0,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0
182,23,24,7071,1,1,0,1,3,0,2,0,1,1,1,0,1,1,1,0,1,1,1,2,0,0
182,24,25,7296,1,1,0,1,3,0,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0
182,25,26,7442,1,1,0,1,3,0,2,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0
182,26,27,7533,1,1,0,1,3,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0
182,27,28,7693,1,1,0,1,3,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
182,28,29,7713.022,1,1,0,1,3,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
182,29,30,7888.1055,1,1,0,1,3,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0
182,30,31,8180.8705,1,1,0,1,3,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0
